year,county,state,sex_and_age_total_population,sex_and_age_total_population_male,sex_and_age_total_population_female,sex_and_age_total_population_sex_ratio_males_per_1,sex_and_age_total_population_under_5_years,sex_and_age_total_population_5_to_9_years,sex_and_age_total_population_10_to_14_years,sex_and_age_total_population_15_to_19_years,sex_and_age_total_population_20_to_24_years,sex_and_age_total_population_25_to_34_years,sex_and_age_total_population_35_to_44_years,sex_and_age_total_population_45_to_54_years,sex_and_age_total_population_55_to_59_years,sex_and_age_total_population_60_to_64_years,sex_and_age_total_population_65_to_74_years,sex_and_age_total_population_75_to_84_years,sex_and_age_total_population_85_years_and_over,sex_and_age_total_population_median_age_years,sex_and_age_total_population_under_18_years,sex_and_age_total_population_16_years_and_over,sex_and_age_total_population_18_years_and_over,sex_and_age_total_population_21_years_and_over,sex_and_age_total_population_62_years_and_over,sex_and_age_total_population_65_years_and_over,sex_and_age_total_population_18_years_and_over.1,sex_and_age_total_population_18_years_and_over_mal,sex_and_age_total_population_18_years_and_over_fem,sex_and_age_total_population_18_years_and_over_sex,sex_and_age_total_population_65_years_and_over.1,sex_and_age_total_population_65_years_and_over_mal,sex_and_age_total_population_65_years_and_over_fem,sex_and_age_total_population_65_years_and_over_sex,race_total_population,race_total_population_one_race,race_total_population_two_or_more_races,race_total_population_one_race.1,race_total_population_one_race_white,race_total_population_one_race_black_or_african_am,race_total_population_one_race_american_indian_and,race_total_population_one_race_american_indian_and.1,race_total_population_one_race_american_indian_and.2,race_total_population_one_race_american_indian_and.3,race_total_population_one_race_american_indian_and.4,race_total_population_one_race_asian,race_total_population_one_race_asian_asian_indian,state_fips,county_fips,race_total_population_one_race_asian_chinese,race_total_population_one_race_asian_filipino,race_total_population_one_race_asian_japanese,race_total_population_one_race_asian_korean,race_total_population_one_race_asian_vietnamese,race_total_population_one_race_asian_other_asian,race_total_population_one_race_native_hawaiian_and,race_total_population_one_race_native_hawaiian_and.1,race_total_population_one_race_native_hawaiian_and.2,race_total_population_one_race_native_hawaiian_and.3,race_total_population_one_race_native_hawaiian_and.4,race_total_population_one_race_some_other_race,race_total_population_two_or_more_races.1,race_total_population_two_or_more_races_white_and_,race_total_population_two_or_more_races_white_and_.1,race_total_population_two_or_more_races_white_and_.2,race_total_population_two_or_more_races_black_or_a,race_alone_or_in_combination_with_one_or_more_othe,race_alone_or_in_combination_with_one_or_more_othe.1,race_alone_or_in_combination_with_one_or_more_othe.2,race_alone_or_in_combination_with_one_or_more_othe.3,race_alone_or_in_combination_with_one_or_more_othe.4,race_alone_or_in_combination_with_one_or_more_othe.5,race_alone_or_in_combination_with_one_or_more_othe.6,hispanic_or_latino_and_race_total_population,hispanic_or_latino_and_race_total_population_hispa,hispanic_or_latino_and_race_total_population_hispa.1,hispanic_or_latino_and_race_total_population_hispa.2,hispanic_or_latino_and_race_total_population_hispa.3,hispanic_or_latino_and_race_total_population_hispa.4,hispanic_or_latino_and_race_total_population_not_h,hispanic_or_latino_and_race_total_population_not_h.1,hispanic_or_latino_and_race_total_population_not_h.2,hispanic_or_latino_and_race_total_population_not_h.3,hispanic_or_latino_and_race_total_population_not_h.4,hispanic_or_latino_and_race_total_population_not_h.5,hispanic_or_latino_and_race_total_population_not_h.6,hispanic_or_latino_and_race_total_population_not_h.7,hispanic_or_latino_and_race_total_population_not_h.8,hispanic_or_latino_and_race_total_population_not_h.9,total_housing_units,citizen_voting_age_population_citizen_18_and_over_,citizen_voting_age_population_citizen_18_and_over_.1,citizen_voting_age_population_citizen_18_and_over_.2
2021,Ohio County,West Virginia,42443,20516,21927,93.6,2117,2298,2376,2906,2892,4841,4798,4890,2702,3412,5356,2414,1441,43.0,8240,35289,34203,31797,11109,9211,34203,16305,17898,91.1,9211,3961,5250,75.4,42443,40918,1525,40918,39066,1354,38,5,0,0,0,279,33,54,69,65,135,7,16,11,12,0,0,0,0,0,181,1525,606,189,145,19,42443,40534,2178,386,429,3,656,42443,525,227,70,36,192,41918,38776,1354,35,279,0,143,1331,277,1054,21200,33929,16241,17688
2021,Pendleton County,West Virginia,6249,3160,3089,102.3,308,263,367,316,297,453,700,723,641,466,907,602,206,51.0,1130,5236,5119,4913,2014,1715,5119,2586,2533,102.1,1715,815,900,90.6,6249,6179,70,6179,5857,235,11,0,0,0,0,0,0,54,71,0,0,0,0,0,0,0,0,0,0,0,76,70,0,8,0,0,6249,5927,235,19,0,0,138,6249,86,20,0,0,66,6163,5833,235,11,0,0,76,8,0,8,3833,5119,2586,2533
2021,Pleasants County,West Virginia,7623,4169,3454,120.7,384,248,536,431,461,938,993,1099,592,531,847,380,183,43.1,1466,6352,6157,5930,1719,1410,6157,3384,2773,122.0,1410,679,731,92.9,7623,7527,96,7527,7399,59,19,19,0,0,0,0,0,54,73,0,0,0,0,0,0,0,0,0,0,0,50,96,14,78,0,0,7623,7495,73,97,0,0,54,7623,82,55,0,0,27,7541,7398,59,19,0,0,0,65,0,65,3232,6157,3384,2773
2021,Pocahontas County,West Virginia,8006,4062,3944,103.0,380,363,428,447,274,850,880,979,586,758,1215,532,314,49.6,1403,6781,6603,6332,2487,2061,6603,3432,3171,108.2,2061,1009,1052,95.9,8006,7949,57,7949,7915,16,0,0,0,0,0,15,3,54,75,0,12,0,0,0,0,0,0,0,0,0,3,57,13,40,0,0,8006,7972,29,40,15,0,7,8006,21,12,6,0,3,7985,7900,16,0,15,0,0,54,1,53,7023,6590,3421,3169
2021,Preston County,West Virginia,34266,17808,16458,108.2,1687,2044,1670,1643,1694,4513,4541,4632,2208,2725,4268,1881,760,43.5,6501,28579,27765,26957,8650,6909,27765,14441,13324,108.4,6909,3262,3647,89.4,34266,33491,775,33491,31638,1569,97,9,12,0,0,86,0,54,77,54,3,0,0,0,29,2,0,0,2,0,99,775,196,279,0,0,34266,32379,1776,389,96,2,399,34266,531,159,82,5,285,33735,31270,1537,97,86,2,20,723,248,475,15154,27424,14189,13235
2021,Putnam County,West Virginia,57385,28313,29072,97.4,2851,3526,3966,3775,2745,6360,7574,7809,3756,4305,6464,3069,1185,42.1,12819,46055,44566,42785,13424,10718,44566,21567,22999,93.8,10718,4807,5911,81.3,57385,56140,1245,56140,54585,536,17,17,0,0,0,490,68,54,79,15,169,103,97,0,38,35,0,0,0,35,477,1245,335,356,150,0,57385,55830,898,386,640,192,724,57385,722,328,59,64,271,56663,54200,507,17,460,35,252,1192,196,996,24688,44314,21519,22795
2021,Raleigh County,West Virginia,74929,37938,36991,102.6,3931,4435,4771,4258,4045,8695,9715,9389,4611,5582,9738,4271,1488,42.7,15818,60756,59111,56725,18744,15497,59111,29789,29322,101.6,15497,7054,8443,83.5,74929,72528,2401,72528,65664,5732,23,0,7,0,0,553,197,54,81,13,252,0,36,47,8,2,2,0,0,0,554,2401,888,538,310,48,74929,68002,6770,689,925,2,1085,74929,1242,297,389,261,295,73687,65189,5576,23,553,2,284,2060,238,1822,34793,58868,29594,29274
2021,Randolph County,West Virginia,28150,14679,13471,109.0,1379,1492,1509,1621,1561,3368,3217,3669,1629,2480,3681,1869,675,44.7,5344,23418,22806,21720,7736,6225,22806,11919,10887,109.5,6225,2963,3262,90.8,28150,26656,1494,26656,25949,461,7,7,0,0,0,127,0,54,83,92,13,0,20,0,2,0,0,0,0,0,112,1494,156,161,48,0,28150,27432,644,189,186,0,1214,28150,266,85,34,0,147,27884,25852,447,7,127,0,0,1451,1059,392,13180,22734,11857,10877
2021,Ritchie County,West Virginia,8676,4319,4357,99.1,421,447,602,479,384,833,957,1180,742,659,1186,628,158,46.7,1792,7095,6884,6681,2407,1972,6884,3423,3461,98.9,1972,935,1037,90.2,8676,8504,172,8504,8383,25,0,0,0,0,0,58,7,54,85,51,0,0,0,0,0,0,0,0,0,0,38,172,30,72,18,0,8676,8555,55,72,76,42,48,8676,11,4,7,0,0,8665,8372,25,0,58,0,38,172,10,162,4310,6842,3413,3429
2021,Roane County,West Virginia,14129,7003,7126,98.3,670,886,810,1030,513,1357,1657,1896,1076,1136,1900,982,216,46.1,2955,11612,11174,10654,3737,3098,11174,5541,5633,98.4,3098,1496,1602,93.4,14129,13739,390,13739,13655,12,15,0,0,0,0,51,0,54,87,0,51,0,0,0,0,0,0,0,0,0,6,390,46,158,5,0,14129,14045,58,173,56,0,187,14129,169,65,25,5,74,13960,13495,12,15,51,0,0,387,178,209,7183,11105,5534,5571
2021,Summers County,West Virginia,12125,5729,6396,89.6,462,513,649,605,421,1290,1484,1543,955,1128,1832,935,308,49.5,2006,10340,10119,9779,3885,3075,10119,4651,5468,85.1,3075,1437,1638,87.7,12125,11833,292,11833,11351,455,8,0,0,0,0,0,0,54,89,0,0,0,0,0,0,0,0,0,0,0,19,292,119,111,0,10,12125,11633,584,129,0,0,71,12125,267,51,92,19,105,11858,11147,455,8,0,0,8,240,0,240,6668,10096,4645,5451
2021,Taylor County,West Virginia,16727,8395,8332,100.8,836,1000,956,828,789,2072,2086,2303,1345,1155,2030,968,359,44.1,3385,13761,13342,13025,4075,3357,13342,6691,6651,100.6,3357,1559,1798,86.7,16727,16379,348,16379,16124,210,0,0,0,0,0,23,0,54,91,23,0,0,0,0,0,0,0,0,0,0,22,348,154,83,6,0,16727,16427,412,95,85,0,79,16727,161,101,17,6,37,16566,15996,203,0,23,0,22,322,47,275,7456,13272,6691,6581
2021,Tucker County,West Virginia,6822,3474,3348,103.8,284,207,305,377,259,727,765,961,507,633,1038,564,195,51.0,1017,5961,5805,5572,2162,1797,5805,2935,2870,102.3,1797,897,900,99.7,6822,6673,149,6673,6630,14,0,0,0,0,0,6,0,54,93,0,5,0,0,1,0,0,0,0,0,0,23,149,18,101,11,0,6822,6779,32,101,17,9,33,6822,13,0,3,0,10,6809,6629,14,0,6,0,17,143,4,139,4733,5805,2935,2870
2021,Tyler County,West Virginia,8397,4214,4183,100.7,398,452,491,491,354,819,876,1247,667,711,1126,610,155,48.1,1634,6986,6763,6489,2236,1891,6763,3372,3391,99.4,1891,912,979,93.2,8397,8212,185,8212,8144,43,1,0,0,0,0,24,0,54,95,0,24,0,0,0,0,0,0,0,0,0,0,185,30,45,12,0,8397,8329,73,46,36,0,98,8397,84,2,0,0,82,8313,8138,43,1,24,0,0,107,20,87,4212,6740,3361,3379
2021,Upshur County,West Virginia,23965,11936,12029,99.2,1270,1318,1506,1706,1768,2607,2575,2958,1671,1702,2891,1503,490,41.9,4978,19489,18987,17863,5843,4884,18987,9454,9533,99.2,4884,2341,2543,92.1,23965,23206,759,23206,22733,415,4,0,0,0,0,23,0,54,97,0,0,23,0,0,0,0,0,0,0,0,31,759,18,135,47,0,23965,23492,529,191,79,14,524,23965,331,95,64,12,160,23634,22560,386,4,23,0,5,656,379,277,11209,18941,9425,9516
2021,Wayne County,West Virginia,39337,19394,19943,97.2,1947,2242,2493,2340,2034,4341,4642,5381,2971,2753,4824,2611,758,44.3,8220,32309,31117,29755,9870,8193,31117,15193,15924,95.4,8193,3767,4426,85.1,39337,38408,929,38408,37952,261,37,11,0,0,0,59,9,54,99,2,46,2,0,0,0,0,0,0,0,0,99,929,168,239,104,0,39337,38881,432,279,169,0,514,39337,277,68,1,0,208,39060,37898,261,37,59,0,13,792,272,520,18306,30854,14966,15888
2021,Webster County,West Virginia,8415,4158,4257,97.7,392,402,575,410,543,709,901,1154,566,782,1240,513,228,48.2,1671,6914,6744,6545,2415,1981,6744,3364,3380,99.5,1981,946,1035,91.4,8415,8302,113,8302,8273,0,0,0,0,0,0,0,0,54,101,0,0,0,0,0,0,0,0,0,0,0,29,113,0,4,0,0,8415,8386,0,4,0,0,138,8415,29,0,29,0,0,8386,8273,0,0,0,0,0,113,109,4,4498,6744,3364,3380
2021,Wetzel County,West Virginia,14629,7201,7428,96.9,823,871,769,810,824,1485,1502,1920,1292,973,1901,1163,296,46.4,2981,12012,11648,11220,3939,3360,11648,5626,6022,93.4,3360,1500,1860,80.6,14629,14326,303,14326,14249,16,0,0,0,0,0,0,0,54,103,0,0,0,0,0,0,0,0,0,0,0,61,303,0,265,6,0,14629,14552,16,265,6,0,93,14629,140,102,22,0,16,14489,14125,16,0,0,0,61,287,16,271,7351,11643,5626,6017
2021,Wirt County,West Virginia,5264,2603,2661,97.8,254,325,350,301,160,562,620,708,414,504,658,354,54,46.1,1128,4300,4136,4014,1387,1066,4136,2058,2078,99.0,1066,559,507,110.3,5264,5150,114,5150,5091,59,0,0,0,0,0,0,0,54,105,0,0,0,0,0,0,0,0,0,0,0,0,114,0,107,0,0,5264,5205,59,107,0,0,7,5264,0,0,0,0,0,5264,5091,59,0,0,0,0,114,7,107,2775,4136,2058,2078
2021,Wood County,West Virginia,84678,41355,43323,95.5,4663,4587,5553,4908,4468,9420,10250,11243,6287,6111,10079,5179,1930,43.7,17924,68979,66754,63913,20604,17188,66754,32176,34578,93.1,17188,7665,9523,80.5,84678,82744,1934,82744,81014,992,192,132,0,0,0,347,38,54,107,69,111,5,22,82,20,102,0,0,0,102,97,1934,519,356,62,14,84678,82643,1684,714,714,276,786,84678,1034,660,197,17,160,83644,80348,984,192,334,102,25,1659,439,1220,40311,66399,32022,34377
2021,Wyoming County,West Virginia,21581,10657,10924,97.6,1129,1213,1291,1237,1021,2215,2721,2834,1475,1746,3052,1032,615,44.9,4449,17735,17132,16368,5686,4699,17132,8402,8730,96.2,4699,2234,2465,90.6,21581,21397,184,21397,21051,302,0,0,0,0,0,26,0,54,109,0,26,0,0,0,0,0,0,0,0,0,18,184,72,68,0,0,21581,21235,374,68,26,0,62,21581,125,34,51,0,40,21456,20984,302,0,26,0,0,144,4,140,10061,17106,8376,8730
2021,Adams County,Wisconsin,20505,11068,9437,117.3,634,864,897,874,792,1800,2054,2507,1807,2208,3755,1700,613,54.5,2988,17930,17517,17141,7370,6068,17517,9515,8002,118.9,6068,3091,2977,103.8,20505,19843,662,19843,18729,516,166,10,10,0,0,153,0,55,1,9,12,0,6,38,88,3,0,3,0,0,276,662,155,157,23,0,20505,19377,710,395,184,3,556,20505,900,643,122,34,101,19605,18216,516,141,153,3,110,466,159,307,16797,17342,9380,7962
2021,Ashland County,Wisconsin,16002,8230,7772,105.9,860,934,994,1228,982,1703,1802,1809,1291,1270,1933,778,418,41.7,3496,12994,12506,11622,3867,3129,12506,6278,6228,100.8,3129,1500,1629,92.1,16002,15367,635,15367,13349,152,1699,0,1453,0,0,108,81,55,3,0,2,3,7,0,15,3,1,0,0,2,56,635,12,471,22,22,16002,13961,195,2200,137,10,149,16002,524,277,188,0,59,15478,13099,150,1545,105,3,10,566,36,530,9422,12466,6270,6196
2021,Barron County,Wisconsin,46529,23512,23017,102.2,2447,3106,2866,2583,2468,4993,5183,5450,3459,3788,5997,2958,1231,44.3,10131,37505,36398,34943,12344,10186,36398,18372,18026,101.9,10186,4838,5348,90.5,46529,45605,924,45605,43404,822,334,0,220,0,0,313,32,55,5,17,83,1,87,0,93,0,0,0,0,0,732,924,190,334,130,18,46529,44281,1074,701,443,3,969,46529,1299,995,89,5,210,45230,42904,764,301,306,0,107,848,165,683,23744,35882,18121,17761
2021,Bayfield County,Wisconsin,16031,8280,7751,106.8,702,822,712,783,698,1297,1473,1979,1402,1657,2907,1205,394,52.8,2748,13620,13283,12917,5532,4506,13283,6790,6493,104.6,4506,2289,2217,103.2,16031,15403,628,15403,13624,194,1445,10,1372,5,4,76,1,55,7,30,8,2,25,2,8,0,0,0,0,0,64,628,15,384,46,20,16031,14223,231,1885,130,9,218,16031,392,233,53,19,87,15639,13436,152,1411,76,0,14,550,84,466,13205,13219,6764,6455
2021,Brown County,Wisconsin,267364,133385,133979,99.6,16471,18445,17728,18199,17191,35655,34535,33611,19276,16269,24110,11348,4526,37.6,63622,211483,203742,193241,48895,39984,203742,100853,102889,98.0,39984,18163,21821,83.2,267364,251490,15874,251490,220685,7076,5546,9,434,0,20,8666,2708,55,9,381,379,116,317,257,4508,57,32,0,10,15,9460,15874,3383,3504,1662,167,267364,235806,11377,10092,10506,353,15823,267364,24869,18767,2825,154,3123,242495,211897,6892,4903,8502,40,752,9509,1002,8507,112253,195077,96426,98651
2021,Buffalo County,Wisconsin,13314,6806,6508,104.6,694,709,826,747,625,1327,1494,1723,1152,1036,1761,862,358,46.5,2726,10945,10588,10190,3604,2981,10588,5464,5124,106.6,2981,1512,1469,102.9,13314,13074,240,13074,12789,98,32,0,0,19,0,5,4,55,11,0,0,0,0,1,0,0,0,0,0,0,150,240,24,59,76,0,13314,13029,127,94,82,2,228,13314,335,239,37,1,58,12979,12643,98,26,4,0,0,208,47,161,6542,10461,5397,5064
2021,Burnett County,Wisconsin,16356,8438,7918,106.6,671,809,847,831,612,1312,1524,1914,1388,1712,2915,1407,414,53.4,2853,13851,13503,13118,5826,4736,13503,6883,6620,104.0,4736,2429,2307,105.3,16356,15745,611,15745,14971,116,550,0,459,0,4,72,0,55,13,4,20,5,5,0,38,4,0,0,4,0,32,611,103,356,50,10,16356,15566,236,953,139,55,75,16356,343,246,6,12,79,16013,14743,116,509,72,4,4,565,23,542,15251,13449,6869,6580
2021,Calumet County,Wisconsin,52128,26363,25765,102.3,2729,3280,3889,3519,2714,5740,7019,7539,4293,3508,4910,2134,854,41.5,12297,41482,39831,38169,9941,7898,39831,20033,19798,101.2,7898,3711,4187,88.6,52128,50493,1635,50493,48126,445,216,5,47,10,3,1266,149,55,15,14,10,0,62,46,985,1,1,0,0,0,439,1635,228,213,209,12,52128,49675,810,560,1537,36,1391,52128,2405,2128,62,15,200,49723,46862,445,206,1266,1,90,853,173,680,21416,39177,19718,19459
2021,Chippewa County,Wisconsin,65877,34393,31484,109.2,3584,4370,4046,3894,3274,7752,8723,8583,4373,5489,7150,3123,1516,41.3,14556,53001,51321,49379,15044,11789,51321,27051,24270,111.5,11789,5601,6188,90.5,65877,64330,1547,64330,61957,1026,206,0,78,0,7,927,37,55,17,86,145,6,57,16,580,1,0,0,0,1,213,1547,425,370,200,19,65877,63453,1501,633,1259,101,654,65877,1260,989,117,32,122,64617,61144,1007,205,927,1,58,1275,172,1103,28540,50954,26828,24126
2021,Clark County,Wisconsin,34655,17622,17033,103.5,2851,2902,2798,2604,1975,3414,3699,3984,2399,2371,3226,1586,846,37.2,10348,25490,24307,23143,7042,5658,24307,12343,11964,103.2,5658,2687,2971,90.4,34655,33523,1132,33523,32819,247,58,1,9,0,0,112,0,55,19,1,41,0,8,7,55,1,0,1,0,0,286,1132,235,169,88,12,34655,33895,558,286,246,38,833,34655,1875,1433,268,0,174,32780,31881,73,55,112,0,41,618,52,566,14767,23685,12022,11663
2021,Columbia County,Wisconsin,58219,29998,28221,106.3,3046,3112,3952,3487,3015,6741,7562,7927,4612,4364,6417,2778,1206,42.6,12405,47338,45814,44087,12943,10401,45814,23528,22286,105.6,10401,4973,5428,91.6,58219,56680,1539,56680,54311,1080,199,8,42,0,11,524,103,55,21,107,125,27,29,14,119,5,5,0,0,0,561,1539,297,424,116,16,58219,55821,1428,677,654,50,1192,58219,2197,1498,109,32,558,56022,53306,1008,169,512,5,33,989,178,811,26555,45171,23138,22033
2021,Crawford County,Wisconsin,16167,8415,7752,108.6,771,894,926,1006,846,1636,1779,1945,1338,1277,2213,1076,460,46.8,3277,13340,12890,12386,4416,3749,12890,6696,6194,108.1,3749,1847,1902,97.1,16167,15730,437,15730,15279,309,30,0,0,0,2,91,0,55,23,22,15,9,41,4,0,0,0,0,0,0,21,437,116,129,39,0,16167,15686,453,200,151,15,135,16167,292,117,73,55,47,15875,15133,302,19,86,0,0,335,82,253,8686,12772,6690,6082
2021,Dane County,Wisconsin,555474,277435,278039,99.8,30247,30533,33466,36948,56333,86429,75798,64290,34039,30524,48292,20034,8541,35.4,113378,454938,442096,413036,94683,76867,442096,219241,222855,98.4,76867,34835,42032,82.9,555474,524651,30823,524651,453311,28123,1407,73,240,119,3,33320,9274,55,25,9997,974,704,1933,1427,9011,386,18,95,201,72,8104,30823,8878,2317,5691,547,555474,482385,39434,5209,40118,770,19943,555474,37165,22339,3410,856,10560,518309,434318,27528,1138,33102,193,1786,20244,2301,17943,245879,416408,205888,210520
2021,Dodge County,Wisconsin,89274,47210,42064,112.2,4022,4517,5818,5504,4825,10924,11564,12299,7269,6772,9129,4392,2239,42.6,17765,73606,71509,68341,19809,15760,71509,38123,33386,114.2,15760,7232,8528,84.8,89274,85943,3331,85943,81831,2288,216,7,88,0,2,599,244,55,27,35,178,16,47,2,77,49,16,0,11,22,960,3331,940,514,244,17,89274,85057,3487,991,929,94,2398,89274,4732,3930,363,142,297,84542,79401,2264,184,506,38,58,2091,273,1818,38029,70262,37337,32925
2021,Door County,Wisconsin,29713,14702,15011,97.9,1204,1301,1512,1496,1120,2569,2963,3380,2575,2750,5446,2492,905,53.3,4994,25357,24719,23937,10589,8843,24719,12122,12597,96.2,8843,4160,4683,88.8,29713,29041,672,29041,28055,139,294,9,22,0,0,88,13,55,29,22,38,0,1,0,14,0,0,0,0,0,465,672,173,104,108,0,29713,28720,397,408,214,0,742,29713,1070,781,67,24,198,28643,27673,108,209,88,0,30,535,67,468,23826,24363,11943,12420
2021,Douglas County,Wisconsin,44034,22161,21873,101.3,2071,2332,2724,2711,2604,5327,5520,5612,3187,3716,5087,2270,873,42.3,8714,36363,35320,33645,10403,8230,35320,17661,17659,100.0,8230,4013,4217,95.2,44034,42505,1529,42505,40509,580,711,0,369,0,0,562,72,55,31,188,27,6,0,236,33,0,0,0,0,0,143,1529,354,801,86,29,44034,42001,994,1571,655,7,365,44034,783,455,103,0,225,43251,39985,580,627,562,0,61,1436,146,1290,22896,34836,17356,17480
2021,Dunn County,Wisconsin,45254,22822,22432,101.7,2276,2559,2524,4217,5870,5028,5085,5005,3092,2600,4200,1982,816,35.3,8897,37217,36357,32152,8626,6998,36357,18243,18114,100.7,6998,3218,3780,85.1,45254,44064,1190,44064,42070,350,82,4,36,0,0,1364,134,55,33,298,28,7,44,0,853,13,0,0,13,0,185,1190,243,308,207,0,45254,43230,620,459,1599,13,567,45254,948,578,45,16,309,44306,41613,346,70,1358,13,44,862,124,738,18639,35899,18070,17829
2021,Eau Claire County,Wisconsin,105206,52293,52913,98.8,5621,5774,6423,8198,12284,14092,12500,11414,6402,6235,9929,4393,1941,35.2,21509,86177,83697,75946,20357,16263,83697,41138,42559,96.7,16263,7383,8880,83.1,105206,101106,4100,101106,94674,1382,233,0,124,0,0,3854,329,55,35,248,439,8,139,137,2554,457,12,0,0,445,506,4100,785,685,895,49,105206,98527,2512,1087,4934,508,1907,105206,2852,1800,326,87,639,102354,93323,1169,230,3854,457,165,3156,513,2643,44765,82332,40367,41965
2021,Florence County,Wisconsin,4542,2320,2222,104.4,184,208,223,166,170,345,435,592,528,467,734,401,89,54.4,731,3869,3811,3745,1514,1224,3811,1932,1879,102.8,1224,598,626,95.5,4542,4439,103,4439,4381,21,37,0,0,0,0,0,0,55,37,0,0,0,0,0,0,0,0,0,0,0,0,103,0,60,15,0,4542,4484,21,97,15,0,28,4542,11,11,0,0,0,4531,4374,21,33,0,0,0,103,28,75,4650,3811,1932,1879
2021,Fond du Lac County,Wisconsin,103890,51389,52501,97.9,5395,5935,6974,6596,6370,11855,12809,13476,7964,7520,11163,5215,2618,41.6,22320,84430,81570,77498,23428,18996,81570,40246,41324,97.4,18996,8615,10381,83.0,103890,100297,3593,100297,94899,1773,326,0,87,0,0,1548,119,55,39,372,177,45,61,20,754,88,0,0,0,88,1663,3593,1009,579,407,0,103890,98401,2889,951,2158,254,3031,103890,5861,4165,205,36,1455,98029,91705,1766,296,1497,88,394,2283,225,2058,45584,79398,39102,40296
2021,Forest County,Wisconsin,9184,4674,4510,103.6,519,511,475,536,522,928,892,1104,720,845,1292,578,262,47.3,1812,7554,7372,7025,2591,2132,7372,3776,3596,105.0,2132,1068,1064,100.4,9184,8590,594,8590,7248,46,1168,0,512,42,8,52,15,55,41,32,5,0,0,0,0,0,0,0,0,0,76,594,42,424,14,3,9184,7839,98,1600,70,18,162,9184,265,178,53,0,34,8919,7137,46,1134,20,0,31,551,81,470,8666,7346,3763,3583
2021,Grant County,Wisconsin,52210,27156,25054,108.4,2947,2926,3196,4891,5805,5649,5591,5388,3262,3612,5023,2629,1291,36.2,10978,42426,41232,36460,11068,8943,41232,21569,19663,109.7,8943,4047,4896,82.7,52210,51459,751,51459,49935,829,57,0,9,0,0,456,39,55,43,113,86,4,43,0,171,1,0,0,0,1,181,751,119,172,82,4,52210,50662,1019,244,569,24,518,52210,1005,633,59,43,270,51205,49256,826,36,456,1,87,543,128,415,22084,40825,21306,19519
2021,Green County,Wisconsin,37098,18640,18458,101.0,1924,2235,2556,2266,1770,4115,4471,5000,2960,2881,4138,1897,885,43.0,8258,29882,28840,27801,8481,6920,28840,14389,14451,99.6,6920,3277,3643,90.0,37098,36159,939,36159,35396,171,22,0,12,0,0,114,21,55,45,11,11,0,6,9,56,0,0,0,0,0,456,939,269,148,205,0,37098,36329,446,170,319,38,735,37098,1248,995,53,7,193,35850,34757,171,22,114,0,23,763,109,654,16208,28457,14188,14269
2021,Green Lake County,Wisconsin,18990,9622,9368,102.7,1055,1115,1214,1239,985,1789,2070,2311,1319,1742,2466,1131,554,45.1,4206,15374,14784,14151,5215,4151,14784,7477,7307,102.3,4151,1963,2188,89.7,18990,18467,523,18467,17990,192,32,0,20,0,0,60,51,55,47,0,9,0,0,0,0,0,0,0,0,0,193,523,99,101,44,0,18990,18513,351,168,104,2,442,18990,1018,775,90,60,93,17972,17361,190,32,60,0,30,299,27,272,10670,14643,7386,7257
2021,Iowa County,Wisconsin,23715,12013,11702,102.7,1332,1457,1606,1432,1156,2605,2748,3122,2036,1787,2788,1104,542,43.1,5357,18955,18358,17731,5406,4434,18358,9226,9132,101.0,4434,2150,2284,94.1,23715,23024,691,23024,22501,226,23,1,1,0,0,167,84,55,49,18,22,3,0,0,40,0,0,0,0,0,107,691,120,115,70,1,23715,23181,363,145,243,2,480,23715,486,328,59,11,88,23229,22220,225,20,167,0,30,567,254,313,10897,18229,9150,9079
2021,Iron County,Wisconsin,6074,3052,3022,101.0,185,306,262,278,186,491,569,740,538,660,1064,607,188,55.3,929,5266,5145,5004,2250,1859,5145,2593,2552,101.6,1859,922,937,98.4,6074,5929,145,5929,5821,8,46,0,39,0,0,32,18,55,51,6,7,0,0,1,0,0,0,0,0,0,22,145,9,108,5,0,6074,5966,19,156,37,0,43,6074,91,51,20,0,20,5983,5772,8,46,32,0,0,125,9,116,5587,5118,2581,2537
2021,Jackson County,Wisconsin,21004,11314,9690,116.8,1244,1226,1316,1261,1082,2535,2494,2702,1612,1599,2351,1203,379,41.6,4628,16931,16376,15817,4801,3933,16376,8926,7450,119.8,3933,1936,1997,96.9,21004,20153,851,20153,18212,369,1090,0,67,1,6,115,44,55,53,9,3,4,25,0,30,11,0,0,0,11,356,851,173,433,46,9,21004,18963,627,1571,173,15,526,21004,794,629,53,22,90,20210,17968,350,1049,112,11,45,675,71,604,9652,16143,8751,7392
2021,Jefferson County,Wisconsin,84808,42649,42159,101.2,4256,5093,5035,6393,4775,9579,11054,11473,6712,5931,8949,4189,1369,41.8,17828,69453,66980,62799,17821,14507,66980,33454,33526,99.8,14507,6801,7706,88.3,84808,81838,2970,81838,78291,794,140,45,15,0,0,448,74,55,55,79,65,0,12,106,112,33,16,0,0,17,2132,2970,591,535,569,1,84808,81210,1488,739,1071,54,3322,84808,6341,5020,612,108,601,78467,75391,663,59,448,17,48,1841,188,1653,36255,65290,32528,32762
